MovieId	MovieTitle	Year	MoviePlot	Synopsis	MoviePlotSummary
1412632	head-on	2004	cahit tomruk is a turkish german in his 40s. he has given up on life after the death of his wife and seeks solace in cocaine and alcohol. one night, he intentionally drives his car head on into a wall, and barely survives. at the psychiatric clinic he is taken to, sibel gner, another turkish german who has tried to commit suicide, approaches him. she asks cahit to carry out a formal marriage with her so that she can break out of the strict rules of her conservative family. cahit is initially turned off by the idea, but then he agrees to take part in this plan. as sibel tells him frankly that she prefers an independent sex life, they live as roommates with separate private lives. they eventually fall in love, but things take a different turn when cahit kills one of sibels former lovers out of anger and is sent to prison. while cahit is in prison, sibel flees her family and goes to istanbul to stay with her cousin selma a divorced woman who manages a hotel. sibel accepts a job as a maid in selmas hotel, but finds her new life to be as restrictive as prison. she leaves selmas apartment to live with a bartender who provides drugs and alcohol. eventually, he rapes her and throws her out. roaming the streets that night, she baits three men into beating her up. one of them stabs her and they leave her for dead. several years later, cahit travels to istanbul upon his release, hoping to find sibel. initially, selma refuses to tell cahit where sibel is, but informs him that sibel is in a long term relationship and now has a daughter. cahit waits in a hotel for sibels call. it eventually comes. they meet and make love. he asks her to run away with him, and she agrees to, but when she is home packing, she hears her boyfriend return and squeals of delight from her daughter. she never shows up. the film ends with cahit on a bus, presumably traveling to mersin, the city where he was born.	with the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty year old addict, an act that will lead to an outburst of envious love	they eventually fall in love, but things take a different turn when cahit kills one of sibels former lovers out of anger and is sent to prison. while cahit is in prison, sibel flees her family and goes to istanbul to stay with her cousin selma a divorced woman who manages a hotel. sibel accepts a job as a maid in selmas hotel, but finds her new life to be as restrictive as prison. cahit waits in a hotel for sibels call.
3526088	a christmas carol	1999	in the victorian period, ebenezer scrooge is a skinflint businessman who loathes the christmas season and begrudges having to give time off to his best employee, bob cratchit. on christmas eve, scrooge is visited by the ghost of his late friend and business partner, jacob marley, who in the afterlife has come to see the errors of his ways. marley arranges for scrooge to be visited by the ghosts of christmas past, christmas present, and christmas yet to come in hopes of teaching scrooge of the importance of embracing the joy of the holiday season. scrooge reforms, learning to keep the spirit of christmas alive in his heart, ultimately becoming a well loved and respected man.	an old bitter miser who makes excuses for his uncaring nature learns real compassion when three ghosts visit him on christmas eve	
22607311	overheard	2009	a major stock exchange in the world, hong kong attracts not only money but any who try to manipulate the market. at the hong kong police force commercial crime bureau, an operation is underway to infiltrate a trading company, feng hua international where a man, nicknamed boss is the chief suspect. the team of criminal intelligence bureau officers, led by inspector leung together with yeung and lam, installs interception devices to monitor the companys communications. yeung is a family man, has a wife, a daughter, and a son who is suffering from a serious illness and needs constant attention, while lam, a young new comer to the team, is to be married to the daughter of a wealthy man. leung is a calm experienced officer who is having an affair with mandy who happens to be the wife of his friend lee. one night, while monitoring a conversation between the companys manager and his secretary, yeung and lam overhear that the stock price will surge on market opening the next day. seeing an opportunity, yeung asks lam to delete the portion of the recording so he can take advantage of it. the next day, lam opened an account at a stock brokerage house but was discovered by leung. however, lam has already invested in the stock on a deep loan. the stock rose quickly, but before the trio manages to sell it, trading was suspended due to unusual trading activity. back in the operation center, the three of them overhear a plot of murder to the manager using a listening device planted unofficially. to report the intelligence would lead them to suspicion, and ruin their future, and lam begs leung not to report it. having thought about it, leung decides instead to stop the murder themselves. they ambush the murderer as he force feeds the unconscious manager with pills to fake a death scene. leungs face, however, was briefly seen by the managers girlfriend, and this allows the boss to track them down, seeking retribution, and organize the deaths of the leung, lam, yeung, and his family. because of leungs compassion for his subordinates mistakes, and unwillingness to turn them in and seek help from the rest of the police force, he was unable to stop their unnecessary deaths.	a trio of police officers conduct surveillance on a listed company	at the hong kong police force commercial crime bureau, an operation is underway to infiltrate a trading company, feng hua international where a man, nicknamed boss is the chief suspect. the team of criminal intelligence bureau officers, led by inspector leung together with yeung and lam, installs interception devices to monitor the companys communications. one night, while monitoring a conversation between the companys manager and his secretary, yeung and lam overhear that the stock price will surge on market opening the next day.
680361	dirty dancing	1987	in the summer of 1963, 17 year old new yorker frances baby houseman is vacationing with her affluent family at kellermans,cite web a resort in the catskill mountains. baby is planning to attend mount holyoke college to study the economics of underdeveloped countries and then enter the peace corps. she was named after frances perkins, the first woman in the u.s. cabinet. her father, dr. jake houseman, is the personal physician of max kellerman, the resorts owner. baby develops a crush on the resorts dance instructor johnny castle, leader of the working class entertainment staff. while carrying a watermelon for billy, baby is invited to one of the staffs secret after hours parties and observes the dirty dancing i.e., the mambo for the first time. she is intrigued by the sexy dancing, and receives a brief, impromptu lesson from johnny. later, baby discovers that johnnys dance partner, penny johnson, is pregnant by robbie gould, a womanizing waiter who dates babys sister lisa. baby learns that robbie plans to do nothing about the pregnancy, so baby secures the money from her father to pay for pennys illegal abortion. jake agrees to give the money to baby despite her secrecy regarding what it will be used for, because of the trust jake has always held in her. in her efforts to help, baby also becomes pennys substitute dancer for an important performance at the sheldrake, a nearby resort where johnny and penny perform annually. the upcoming show requires johnny to train baby to learn the required routine. as johnny teaches baby to dance, tempers flare and a romance begins to develop. their performance at the sheldrake goes reasonably well, though baby is too nervous to accomplish the dances climactic lift. when they return to kellermans, they learn that pennys backstreet abortion was botched, leaving her in agonizing pain. baby brings her father to help, but he misinterprets johnnys answer to a question he asked while treating penny, and thus believes it is johnny who impregnated her. for that reason, after jake saves pennys life, he forbids baby to have anything to do with johnny or his friends. jake is furious at baby for lying to him and betraying his trust. baby, however, defies him and sneaks out to visit johnny in his room that same night, where they consummate their blossoming romance with some intimate dancing. imagedirty dancing coverx large.jpgleftthumban iconic scene from the dancing finaleref namevernon, pollyurlhey babynbsp were all swayze nowdatethe guardianaccessdatelondonjohnny nobody puts baby in a corner. sorry about the disruption, folks, but i always do the last dance of the season. this year somebody told me not to. so im gonna do my kind of dancin with a great partner, whos not only a terrific dancer, but somebody who taught me that there are people willing to stand up for other people no matter what it costs them. somebody who taught me about the kind of person i want to be miss frances houseman. at the final talent show of the season, jake gives robbie a check to help defray the costs of medical school. robbie then willingly confesses to getting penny pregnant and insults her in the process, leading jake to angrily snatch the envelope back. also, to everyones surprise, although johnnys been fired and left the premises, he returns to the resort to perform the final dance of the season with baby. criticizing the housemans for their choice of babys seat at the table, johnny declares the now famous line, nobody puts baby in a corner, as he pulls her up from their table. he leads her onstage, interrupting the show which is already in progress. after johnny makes a brief speech about how frances has made him a better man, he and baby dazzle the audience with a stunning dance performance to the song the time of my life, which ends with baby doing the lift successfully for the first time. after the dance, jake apologizes to johnny and admits that he was wrong to assume johnny had gotten penny in trouble. jake also praises baby for her dancing. the film ends as the dance sequence continues and the room is transformed into a nightclub, where everyone dances together.	spending the summer at a catskills resort with her family, frances baby houseman falls in love with the camps dance instructor, johnny castle	in the summer of 1963, 17 year old new yorker frances baby houseman is vacationing with her affluent family at kellermans,cite web a resort in the catskill mountains. later, baby discovers that johnnys dance partner, penny johnson, is pregnant by robbie gould, a womanizing waiter who dates babys sister lisa. baby learns that robbie plans to do nothing about the pregnancy, so baby secures the money from her father to pay for pennys illegal abortion. for that reason, after jake saves pennys life, he forbids baby to have anything to do with johnny or his friends. also, to everyones surprise, although johnnys been fired and left the premises, he returns to the resort to perform the final dance of the season with baby. after johnny makes a brief speech about how frances has made him a better man, he and baby dazzle the audience with a stunning dance performance to the song the time of my life, which ends with baby doing the lift successfully for the first time.
32967308	the adorable outcast	1928	a young adventurer, stephen conn is in love with an island girl, luya. an evil blackbirder fursey walter long kidnaps luya to get hands on some gold, but stephen rescues her with the help of luyas tribe. when it is revealed that luyas parents were white, she and stephen are married.andrew pike and ross cooper, australian film 19001977 a guide to feature film production, melbourne oxford university press, 1998, 144.	a south seas adventurer goes after a gang that kidnaps his girlfriend, who belongs to a local tribe, in order to force him to hand over a gold shipment being sent to him	
26049342	posse from hell	1961	in 1880 four escapees from death row, crip, leo, chunk and hash ride into the town of paradise and enter the rosebud saloon. crip shoots the town marshal issac webb and takes ten men as hostages, killing some to ensure the four are unmolested. the gang leaves town with 11,200 from the bank of paradise and a female hostage helen caldwell who entered the bar because her alcoholic uncle billy was one of the captives. prior to these events, marshal webb had sent for a friend and former gunfighter banner cole to take his place in leading a posse to rescue helen and bring the men to justice. though not a criminal, cole is a loner that webb wishes to enter the community through his being deputised. cole is enraged to discover that the townspeople have put webb on a table next to the three dead bodies of those murdered by the four. the doctor said at first they thought webb was dead himself, then realised he couldnt be moved so left him among the corpses. webbs last act is to deputise cole telling him to do the right thing, not out of hate, but out of liking people as the townsfolk are good people who have had bad things done to them. cole agrees only out of liking webb. the laconic cole makes his original plan for hunting down the four by himself clear by turning down the offer of webbs handcuffs by saying i wont be needing any. however, town elder benson convinces cole to follow webbs wishes and organize a posse. the men of the town gather but enthusiasm wanes when not as many able bodied men as expected volunteer to go up against the killers, some men leaving because the posse doesnt outnumber the killers by ten to one. coles frank assessment of the situation scares others off with cole saying if theyre afraid of words they shouldnt go. coles posse eventually consists of the aged former army captain jeremiah brown robert keith, who wishes to lead the posse himself in the manner of his long ago army days, uncle billy, burt hogan, who wishes to revenge his brother burl murdered by the four, jock wiley paul carr, a young gunhand seeking the experience to establish his reputation as a gunfighter, seymour kern john saxon, a bank employee who has just arrived on a special assignment from the new york parent and is browbeaten into joining to look after the banks missing money and avoid taunts of cowardice from the bank manager, and johnny caddo, an indian who merely thinks that joining is the right thing to do. cole doesnt want any of the inexperienced and troublesome men to come with him but he has no choice. the posse discover helen who has been left behind tied up near a rattlesnake that cole is able to remove from helens vicinity. helen has been raped and is unwilling to return to the town to face the shame of being vilified by the population. cole orders the willing uncle billy to return her by force if necessary. captain brown demonstrates his aged incompetence by disobeying coles orders and opening fire and nearly murdering four cowhands who he mistakes for the four killers. cole has to wound jeremiah to stop his shooting spree and orders him back to town with the cowhands who have been waylaid by the killers. coles distrust of his own posse begins to subside when he is impressed by the determination of the inexperienced seymour who has never ridden a horse or used a firearm before and the quiet johnny caddos acceptance of the prejudicial treatment he gets from the posse. the posse tracks the four to a farmhouse and surrounds it until hogan makes a noise starting a gunfight. cole kills one of the outlaws. the boasting wiley is unable to actually kill a man and is killed as he freezes, allowing the remaining three to escape. hogan begins shooting the corpse of the outlaw that cole himself killed telling himself and the posse that hogan himself killed the man who killed his own brother. when the men note that all the witnesses agree that it was actually hash who had murdered his brother, hogan refuses to listen and leaves the posse to return to town. cole, caddo, and seymour continue tracking the party to the desert but realise that the outlaws have doubled back and are intending on returning to shoot up paradise.	banner cole is a tough sheriffs deputy who forms a small posse to go after 4 death cell escapees who killed the sheriff, along with 3 other men, and kidnapped a woman with rape in mind	prior to these events, marshal webb had sent for a friend and former gunfighter banner cole to take his place in leading a posse to rescue helen and bring the men to justice. coles posse eventually consists of the aged former army captain jeremiah brown robert keith, who wishes to lead the posse himself in the manner of his long ago army days, uncle billy, burt hogan, who wishes to revenge his brother burl murdered by the four, jock wiley paul carr, a young gunhand seeking the experience to establish his reputation as a gunfighter, seymour kern john saxon, a bank employee who has just arrived on a special assignment from the new york parent and is browbeaten into joining to look after the banks missing money and avoid taunts of cowardice from the bank manager, and johnny caddo, an indian who merely thinks that joining is the right thing to do. hogan begins shooting the corpse of the outlaw that cole himself killed telling himself and the posse that hogan himself killed the man who killed his own brother. when the men note that all the witnesses agree that it was actually hash who had murdered his brother, hogan refuses to listen and leaves the posse to return to town. cole, caddo, and seymour continue tracking the party to the desert but realise that the outlaws have doubled back and are intending on returning to shoot up paradise.
14280823	how to lose friends & alienate people	2008	sidney young is a smalltime, aspiring british journalist who works for a left wing radical magazine. following an incident at a party where sidney accidentally lets a pig loose he is hired to work for an upscale magazine in new york city. he is hired by clayton harding, editor of sharps magazine, a man sidney had previously lampooned in his own magazine. sidney annoys the staff he works with, first alison olsen, who is only there to pay the bills whilst she finishes her book, then his boss lawrence maddox. he also dares to target the star clients of power publicist eleanor johnson. he then meets new rising star sophie maes however, he is told by lawrence not to talk to her. sidney makes it his mission to become something within the business however, it is almost ruined when he accidentally kills sophies dog, as he was able to stop the dog from going out the window but unfortunately could not stop a vase from falling onto the dog. luckily, alison covers for him and nobody else finds out it was him. at a party, alison and sidneys relationship grows when she reveals she has just ended an affair with lawrence. sidney stops her from driving home drunk, causing him to miss his opportunity to sleep with sophie. at a later party, however, just when sidney was about to ask her out, it is revealed lawrence has left his wife and that he and alison are officially together. in a desperate attempt to up his career, he begs eleanor to publish a piece on vincent, a director he truly hates. the next day at work clayton reveals that both alison and lawrence have left, and he promotes sidney. sidney finally becomes successful, getting all the girls that were disgusted by him before and even catching the eye of sophie. the night before the awards ceremony she stated that if he gave her his late mothers ring and she won best actress, she would have sex with him. going to the ceremony the next day he sees lawrence, now being someone he used to be, stating that he and alison split as she was in love with him. when the winner is revealed, as she is going to get her award, he realizes he does not really love her and asks for his ring back, then, after a heated exchange, he steals back the ring from sophie, and inadvertently reveals that he killed cuba. an enraged sophie attacks him and a huge fight ensues then after the fight, sidney leaves, quitting his job at sharps and heading to new york. he meets alison in the park, where they were showing her favourite movie, la dolce vita. she has finished her book and the two finally get together, with him giving her his mothers ring. the movie ends with him accidentally throwing the book onto a candle and jumping for it to stop it from going into flames.	a british writer struggles to fit in at a high profile magazine in new york city	following an incident at a party where sidney accidentally lets a pig loose he is hired to work for an upscale magazine in new york city. sidney annoys the staff he works with, first alison olsen, who is only there to pay the bills whilst she finishes her book, then his boss lawrence maddox. at a later party, however, just when sidney was about to ask her out, it is revealed lawrence has left his wife and that he and alison are officially together. the next day at work clayton reveals that both alison and lawrence have left, and he promotes sidney.
7544443	tomorrow is forever	1946	the movie tells the story of elizabeth and john, a married couple separated when john goes off to fight in world war i. when elizabeth receives notice of johns death, she marries another man. john, however, is still alive, and later returns, but after being disfigured in the war he has undergone plastic surgery, making him almost unrecognizable. he has also adopted a daughter. when he finds out that he has a son with elizabeth, he is faced with the dilemma of whether or not to reveal his true identity.	an american world war i soldier, whose disfigured face is reconstructed by austrian plastic surgeons, returns home after twenty years, but no one recognizes him, his widow is married to another man, and his son is a grown young man	the movie tells the story of elizabeth and john, a married couple separated when john goes off to fight in world war i.
5452611	johnny reno	1966	a lone horseman, us marshal johnny reno, is riding through the american west, observed by two men hidden in behind rocks. taking him to be a lawman despatched on their trail, they try to kill him. he manages to evade them, creeps up them behind and kills one of them, wounding the other whom he takes prisoner. the captive reveals himself and his dead companion to be the connors brothers, on the run from a posse and a native american war party both of whom are out for their blood. reno takes the man prisoner and heads for the town of stone junction, where the connors were alleged to have committed the murder of the son of a local indian chief. once they reach stone junction, the townsmen thank reno for bringing in connors. they insist that the man should be tried and executed for the murder and then handed over to the indians. the local sheriff, hodges, a weak and conciliatory man goes along with this. reno insists that the man is taken to kansas city for trial, as the murder of an indian is a federal crime. this displeases the townsmen, who quickly grow hostile to reno, and urge him to leave town quickly. the owner of the towns saloon, nona williams, an old flame of his and the reason he had come to stone junction in the first place. while paying her a visit at her ranch, he is held by gunmen, hoping to allow their comrades time break into the sheriffs office and lynch connors. he shoots them and hurries back to the town just in time to prevent the hanging. previously the townsmen had shrunk at the idea of killing a us marshal, as that was likely to bring down a heavy reaction from the government. now they grow increasingly desperate, as they fear that the indians will attack the town. they order all woman, children and old men to be evacuated leaving only the young men who pledge to defend the town. nona williams refuses to leave, and stays to tend to her saloon. reno then discovers that it was in fact the townsmen and not the guileless connors who had committed the murder. they had done so because the daughter of a prominent local, jess yates, had fallen in love with the chiefs son. they had killed him to stop a marriage taking place. he released connors who helps to fight alongside reno and the sheriff, who has decided to accept the responsibilities that his badge entails and help uphold the law. the townsmen surround the sheriffs office and attack, losing a number of men. the sheriff is also killed in the fighting, leaving just connors and reno against the man armed townsmen who are baying for their blood. as they are about to be cut down, the indians arrive with a captive who has revealed under torture what had really happened. the indians and the townsmen begin to fight. in the resulting shootout they are all killed, save for reno and connors. at the end they meet up with the woman and children who are sheltering in a nearby abandoned fort. reno and nona williams depart into the sunset to start a new life together.	the townsfolk are set on lynching an accused killer held in the town lockup but us marshal johnny reno stands in their way	reno takes the man prisoner and heads for the town of stone junction, where the connors were alleged to have committed the murder of the son of a local indian chief. once they reach stone junction, the townsmen thank reno for bringing in connors. this displeases the townsmen, who quickly grow hostile to reno, and urge him to leave town quickly. the owner of the towns saloon, nona williams, an old flame of his and the reason he had come to stone junction in the first place. the sheriff is also killed in the fighting, leaving just connors and reno against the man armed townsmen who are baying for their blood.
685720	the last tycoon	1976	monroe stahr is the young production chief and the most important executive of one of the biggest studios of the golden age of hollywood. an unstoppable worker in a time of turmoil in the industry due to the creation of the writers guild of america, his life flows between shootings, industry bosses machinations, discussions with scriptwriters and actors, a battle with the union organizer and an infatuation for a young woman with a troubled past, who is engaged to be married with another man, and for whom he develops true love. as his difficulties grow bigger and his health decreases, his life runs to an uncertain but inevitable twilight that echoes a long gone era.	f scott fitzgeralds novel is brought to life in this story of a movie producer slowly working himself to death	
1357152	houseguest	1995	kevin franklin is an inner city pittsburgh native raised in an orphanage, has delusions of grandeur, and talks about getting rich and driving a porsche one day. 25 years later, franklin drives a rusted mg midget and all his ambitions revolve around a series of ill fated get rich quick schemes. a handshake loan of 5,000 from the mob grows to 50,000 through interest and penalties, resulting in his trying to skip town at pittsburgh international airport. franklin overhears a conversation between lawyer gary young and his children, who are waiting to pick up his childhood friend derek bond, who is now a successful, straight laced and vegetarian dentist. upon hearing him say that he hasnt seen bond in 25 years and doesnt know what he looks like, franklin gives his ball cap to the real bond to throw off the two dim witted mobsters chasing him and poses as bond to the youngs, who take him to their posh home in sewickley. although he knows nothing about dentistry, franklin still manages to convince those around him that he is in fact derek bond, and his affable personality makes him popular with youngs otherwise stuffy and rich neighbors and associates. young has little time for his children and his wifes new frozen yogurt business, which gradually builds a gap between them, largely due to the demands of his bigoted, arrogant boss at the law firm where he works this leads to franklin developing a bond with youngs goth daughter, helping her stand up to her cheating boyfriend, and his young son, who has aspirations of playing pro basketball. young eventually stands up to his boss with franklins support and quits the firm to be with his family. meanwhile, the mob thugs threaten franklins best friend larry into revealing his whereabouts, and franklin asks him to pick him up. after he does so reluctantly, he sparks an argument with him over his lack of appreciation of friendship, causing him to realize that young has been his friend all along. he returns to the youngs only to find that the mobsters have taken them hostage, and his true identity is revealed when the real derek bond finally shows up. after the mobsters take franklin away, he manages to escape, losing them in a charity marathon, where he meets up with young, who graciously decides to help him despite his charade, in return for helping bring his family closer together. franklin reveals that he has an instant lottery ticket he purchased the previous day for a chance at a 1,000,000 cash prize spin on a saturday night tv show, which he reluctantly gives up to the mobsters in exchange for the forgiveness of his debt. the film fast forwards to wintertime, franklin parallel parks a shiny new red porsche with larry in tow, in front of the youngs house, appearing for a promotional party for his new best seller book handbook for houseguests, based on his experiences with them. the partygoers gather in front of the tv to watch the mobsters spin the wheel for the jackpot. the wheel initially lands on the million dollar jackpot, but then falls and lands on 5000, much to the mafia dons dismay and franklins delight. during the closing credits, young and franklin sing a medley of food based parodies of christmas songs as they cook a barbecue in youngs backyard.	in hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent pennsylvania suburb	franklin overhears a conversation between lawyer gary young and his children, who are waiting to pick up his childhood friend derek bond, who is now a successful, straight laced and vegetarian dentist. although he knows nothing about dentistry, franklin still manages to convince those around him that he is in fact derek bond, and his affable personality makes him popular with youngs otherwise stuffy and rich neighbors and associates. franklin reveals that he has an instant lottery ticket he purchased the previous day for a chance at a 1,000,000 cash prize spin on a saturday night tv show, which he reluctantly gives up to the mobsters in exchange for the forgiveness of his debt.
8355891	a hierro muere	1962	a former singer lives alone with her fortune and her low life nephew, fernando, to whom she refuses to lend more money. elisa leaves prison and starts a new life as a personal attendant to the aging singer, using her knowledge as a former nurse a profession she can not return to. fernando meets elisa, and together they plan to poison the lonely woman, and use her money abroad.	a former singers nephew and personal attendant plan to poison her	
28900693	onnaman	2001	onnaman movie is all about ravishanker who is a street urchin comes under the patronage of salim bhai, a self styled messiah of the masses and a don too. when ravishankar grows up, he becomes an adviser to salim bhai. with the help of his gang of young friends, ravishankar soon emerges as a leader of the poor and the oppressed. naturally, the bad guys led by gulab chand sha, resent him and do everything possible to eliminate ravishankar. how ravishankar combats the evil forces with the help of his friends, his ladylove, the district collector kamala and the acp vishnu.s.pillai form the rest of the story. the movie displayed average results in the box office.	ravishankar mohanlal takes over the underworld empire left by his bossfather figure, bava when he gets killed and helps the poor and needy he becomes their leader or the onnaman but in the process creates a lot of enemies	when ravishankar grows up, he becomes an adviser to salim bhai.
6954370	the other sister	1999	after receiving a well earned certification from a sheltered boarding school, carla tate, an ambitious and mildly mentally challenged autistic young woman, returns home to her over protective mother elizabeth. elizabeth seems to act as if she is embarrassed about her daughters disability. during family discussions, elizabeth adopts an uneasy attitude. her wisdom hard won father radley is a dentist and. carlas ambition is to seek more independence from her family by earning a diploma from a trade school. when carla meets another mentally challenged student, daniel mcmann, they become friends and soon fall in love. envying dannys freedom, carla convinces her parents she is capable of living on her own and moves into her own apartment. after a time, carla and danny become sexually active together. dannys independence is financially compromised when his wealthy and emotionally detached father abruptly stops sending subsistence money. danny begins to realize that the independence he enjoyed comes with a staggering cost. danny gets drunk, then seeks solace and insight from his landlord and friend, ernie. at a christmas holiday party, nervous about his personal lot, daniel drinks too much to build up his courage to declare his love for carla, also telling everyone about their first time making love. a humiliated carla bursts into tears, screaming at everyone to stop laughing at her. although daniel did not intend to embarrass carla, she nonetheless refuses to see him. over time, carla realizes she still loves danny and wants to see him again despite her mothers advising her otherwise. at her sisters wedding, danny surprises carla by showing up at the church and asking carla to marry him, in a scene mimicking the graduate, the couples favorite movie. everyone supports their wishes except elizabeth, who is unsure danny can take care of himself, let alone carla, who becomes angry, telling her mother she is sick of her dominance and doubt and is also sick of her treating her like an embarrassment. carlas father and her sisters support her decision, and the wedding is planned. at first, elizabeth is determined not to attend but radley admonishes her, saying he will walk carla down the aisle, and finally she relents. outside the church, danny surprises carla with a marching band playing a song from the music man... and they are chauffeured away to their honeymoon in ernies prized mustang.	a mentally challenged young woman seeks independence by obtaining her own apartment and attending college while her family plans her sisters wedding	after receiving a well earned certification from a sheltered boarding school, carla tate, an ambitious and mildly mentally challenged autistic young woman, returns home to her over protective mother elizabeth. carlas ambition is to seek more independence from her family by earning a diploma from a trade school. over time, carla realizes she still loves danny and wants to see him again despite her mothers advising her otherwise. everyone supports their wishes except elizabeth, who is unsure danny can take care of himself, let alone carla, who becomes angry, telling her mother she is sick of her dominance and doubt and is also sick of her treating her like an embarrassment.
26108298	honey	2010	in the remote and undeveloped eastern black sea region, a six year old boy wanders through the woods searching for his lost father, trying to make sense of his life. a bizarre accident kills the father. the three main characters are all fairly taciturn, and the soundtrack is filled out with the sounds of the forest and the creatures that live there.citation. the environment is a recurring theme.ref name kate connolly url roman polanski wins best director prize in berlin date the guardian.	the quiet life of a boy and his family is endangered when his father does not return home from his work collecting honey in the forest	
33776202	truckfighters	2011	the documentary generally portrays the band by uncommon insight into their double tracked lifestyle in an ironical and satirical way, not to discredit them but to reveal the common issues of a rock band and the often stereotyped musical genre they are attributed to. some scenes are visibly based on the artwork of the truckfighters mania record, which was also designed by the filmmakers joerg steineck and christian macijewski. the film has a total runtime of 83 minutes and is subdivided into 9 chapters common how to get things done road home issues the body burden family fights big the drummer dilemma	three down to earth guys, record songs and reach out for alternatives to their ordinary lives	
159980	max keeble's big move	2001	max keeble is a seventh grade junior high school paperboy who has a huge crush on jenna, the daughter of one of his paper recipients. max has two best friends, robe and megan, and is constantly bullied by troy mcginty and dobbs noel fisher by physical humiliation and stealing lunch money. max is enemies with the corrupt school principal, elliot t. jindrake larry miller and the evil ice cream man, and also learns that an animal shelter that he visits is being closed down. when max unexpectedly finds out that he is moving to chicago after his father, donald don keeble gets a promotion, max is initially upset at having to move, but later plots to exact revenge against jindrake, troy, dobbs, and the evil ice cream man, believing that when they try to retaliate, max will be gone. max, robe, and megan concoct methods of revenge including terrifing troy by playing a main theme song of the fictional childrens television show, macgoogle the highlander frog, and later severely traumatizing him by trapping him in the gym with macgoogle, instigating a fight between dobbs and the evil ice cream man by stealing a coolant coil for his ice cream truck and his handheld device, and lastly to ruin jindrakes chances of becoming superintendent to replace the current superintendent, crazy legs, by planting animal pheronomes within his breath spray, instigating a food fight, and later by sabotaging his announcements by placing a cardboard cutout of max pointing at jindrake claiming that he was wearing a thong. once his missions are completed, max ends up ditching robe and megans going away party by accepting an invite to jennas milkshake party, causing a falling out. in addition, don, taking maxs advice to heart earlier, announces that he quit his job and starting his own business, meaning that max is not moving after all. max freaks out at this news, and learns that robe, megan, and the entire school are suffering because of his actions. max states that, no matter who you are, you can always stand up for yourself. max confronts jindrake, troy, and dobbs one final time, and with his help of robe, megan, and the entire school, eventually defeats troy and dobbs for good by throwing them into the dumpster, stops jindrake from demolishing the animal shelter, and later gets jindrake fired for fiddling with his school budget. the film ends when max riding on his bicycle delivering newspapers around his neighborhood, and the evil ice cream man starts pursuing max once again.	max keeble, the victim of his 7th grade class, plots revenge when he learns hes moving it backfires when he doesnt move after all	when max unexpectedly finds out that he is moving to chicago after his father, donald don keeble gets a promotion, max is initially upset at having to move, but later plots to exact revenge against jindrake, troy, dobbs, and the evil ice cream man, believing that when they try to retaliate, max will be gone. the film ends when max riding on his bicycle delivering newspapers around his neighborhood, and the evil ice cream man starts pursuing max once again.
17093305	hormones	2008	the film revolves around a group of high school and university students during their school break, and the relationships that develop. four threads are followed pu and mai are in competition for nana, class geek jo is in love with a popular girl c while oh lek is wild about taiwanese pop sensation didi, and hern is thinking of cheating on his girlfriend nuan when he meets japanese tourist aoi.	a four part comedy about high school and college love	
